date,week,ticker,occ,engine_took,decision,reason,outcome,realized_return,net_return,weight
2026-07-16 19:23,2026-W29,TLN,TLN260821C00520000,0,skip,,down,-0.5057,-0.6843,0.125
2026-07-16 19:23,2026-W29,FIG,FIG260731P00022500,0,skip,,down,-0.7808,-0.8904,0.1
2026-07-16 19:23,2026-W29,IREN,IREN260821P00031000,0,skip,,vertical,0.1829,0.1686,0.0324
2026-07-16 19:23,2026-W29,XLK,XLK260731P00170000,0,skip,,up,0.3074,0.2354,0.1455
2026-07-16 19:32,2026-W29,TE,TE260814C00006000,1,skip,,vertical,-0.2571,-0.3708,0.3426
2026-07-16 19:32,2026-W29,QQQ,QQQ260722C00725000,0,skip,,down,-0.775,-0.7875,0.0137
2026-07-16 19:32,2026-W29,COO,COO260918C00075000,0,skip,,down,-0.6135,-0.6541,1.0
2026-07-16 19:32,2026-W29,COIN,COIN260724C00170000,0,skip,,down,-0.7772,-0.8025,0.0357
2026-07-16 19:32,2026-W29,BE,BE260821C00430000,0,skip,,vertical,-0.2231,-0.2679,0.0285
2026-07-16 19:32,2026-W29,TE,TE280121C00010000,0,skip,,vertical,-0.08,-0.0967,0.3426
2026-07-16 19:32,2026-W29,FISV,FISV260821P00050000,0,skip,,vertical,0.0769,0.0481,0.1615
2026-07-16 19:32,2026-W29,GFS,GFS261016P00035000,0,skip,,down,-0.9481,-1.0778,0.3333
2026-07-16 19:32,2026-W29,AA,AA260717C00047000,0,skip,,down,-0.9635,-1.0146,0.3333
2026-07-16 19:32,2026-W29,BE,BE260717P00197500,0,skip,,up,0.5672,0.5098,0.0294
2026-07-16 19:32,2026-W29,APH,APH260821P00135000,0,skip,,vertical,-0.0829,-0.1195,0.9122
2026-07-16 19:32,2026-W29,NFLX,NFLX260821P00072000,0,skip,,up,0.5861,0.5792,0.0333
2026-07-16 19:32,2026-W29,SQQQ,SQQQ260717C00041000,0,skip,,up,1.6296,1.6296,0.1992
2026-07-16 19:32,2026-W29,LULU,LULU260717P00120000,0,skip,,up,0.3051,0.2754,0.1253
2026-07-16 19:32,2026-W29,VOD,VOD270115C00015000,0,skip,,vertical,-0.1514,-0.1919,1.0
2026-07-16 19:32,2026-W29,CAPR,CAPR260821P00011000,0,skip,,vertical,-0.3486,-0.4057,0.25
2026-07-16 19:42,2026-W29,PL,PL260814C00023000,1,skip,,down,-0.5096,-0.5486,0.25
2026-07-16 19:42,2026-W29,SPY,SPY260724P00728000,0,skip,,up,1.3091,1.3,0.0075
2026-07-16 19:42,2026-W29,QQQ,QQQ260717C00710000,0,skip,,down,-0.8789,-0.8842,0.0137
2026-07-16 19:42,2026-W29,SPY,SPY260720P00747000,0,skip,,up,1.2869,1.2849,0.0075
2026-07-16 19:42,2026-W29,CCJ,CCJ260724P00085000,0,skip,,up,0.3354,0.3262,0.1667
2026-07-16 19:42,2026-W29,CRWD,CRWD260821C00255000,0,skip,,down,-0.5352,-0.6746,0.0667
2026-07-16 19:42,2026-W29,PL,PL260821C00021000,0,skip,,vertical,0.0061,-0.0242,0.2714
2026-07-16 19:53,2026-W29,KRE,KRE260814C00081000,1,skip,,down,-0.661,-0.8327,0.0667
2026-07-16 19:53,2026-W29,NVDA,NVDA260720C00205000,0,skip,,down,-0.8082,-0.8151,0.0093
2026-07-16 19:53,2026-W29,BETA,BETA260821C00017500,0,skip,,vertical,-0.3163,-0.3977,1.0
2026-07-16 19:53,2026-W29,SPY,SPY260724P00744000,0,skip,,up,0.8898,0.8843,0.0075
2026-07-16 19:53,2026-W29,MTUM,MTUM260717P00295000,0,skip,,down,-0.83,-0.98,0.1667
2026-07-16 19:53,2026-W29,SMH,SMH260717P00540000,0,skip,,up,0.3655,0.3207,0.0182
2026-07-16 19:53,2026-W29,FLEX,FLEX260717P00120000,0,skip,,up,0.6353,0.5029,0.2
2026-07-16 19:53,2026-W29,KRE,KRE260717C00078000,0,skip,,down,-0.9767,-1.0465,0.0714
2026-07-16 19:53,2026-W29,SNAP,SNAP280121C00005000,0,skip,,vertical,-0.1078,-0.1257,0.4829
2026-07-16 19:53,2026-W29,CCOI,CCOI270115C00012500,0,skip,,vertical,-0.1818,-0.25,1.0
2026-07-16 19:53,2026-W29,BABA,BABA260717C00120000,0,skip,,down,-0.9625,-0.9688,0.04
2026-07-17 13:32,2026-W29,GDX,GDX260828P00067500,1,skip,,down,-0.62,-1.0836,0.0667
2026-07-17 13:32,2026-W29,SPY,SPY260722P00734000,0,skip,,down,-0.5824,-0.59,0.0087
2026-07-17 13:32,2026-W29,AMZN,AMZN260918P00200000,0,skip,,vertical,-0.2165,-0.25,0.0567
2026-07-17 13:32,2026-W29,TLT,TLT261218P00083000,0,skip,,vertical,-0.006,-0.009,0.0276
2026-07-17 13:32,2026-W29,GOOGL,GOOGL260717C00350000,0,skip,,down,-0.8565,-0.963,0.0549
2026-07-17 13:32,2026-W29,SPY,SPY260724C00750000,0,skip,,up,0.3206,0.3111,0.0084
2026-07-17 13:32,2026-W29,AAPL,AAPL260724P00325000,0,TAKE,dark_pool.n_prints:HIGH & fundamentals.market_cap:HIGH & macro_context.execution_hour:LOW,vertical,-0.1648,-0.185,0.0283
2026-07-17 13:32,2026-W29,SPCX,SPCX260724C00135000,0,TAKE,dark_pool.n_prints:HIGH & fundamentals.market_cap:HIGH & macro_context.execution_hour:LOW,vertical,-0.288,-0.308,0.0341
2026-07-17 13:32,2026-W29,SKHY,SKHY260717P00145000,0,skip,,down,-0.788,-0.838,0.0909
2026-07-17 13:32,2026-W29,NVDA,NVDA260717C00202500,0,TAKE,dark_pool.n_prints:HIGH & fundamentals.market_cap:HIGH & macro_context.execution_hour:LOW,down,-0.786,-0.8163,0.0098
2026-07-17 13:32,2026-W29,CRWD,CRWD260717C00205000,0,skip,,down,-0.5368,-0.6618,0.0618
2026-07-17 13:32,2026-W29,SMH,SMH260717P00540000,0,skip,,up,0.6579,0.5224,0.0182
2026-07-17 13:32,2026-W29,GDX,GDX260717P00070000,0,skip,,down,-0.8378,-0.9932,0.0723
2026-07-17 13:32,2026-W29,IBIT,IBIT260717C00035000,0,skip,,up,0.5513,0.4359,0.0432
2026-07-17 13:32,2026-W29,SLV,SLV260717P00050500,0,skip,,down,-0.6701,-0.7526,0.0556
2026-07-17 13:32,2026-W29,TSLA,TSLA260821P00385000,0,TAKE,dark_pool.n_prints:HIGH & fundamentals.market_cap:HIGH & macro_context.execution_hour:LOW,vertical,-0.04,-0.0558,0.018
2026-07-17 13:42,2026-W29,NKE,NKE260814C00047000,1,skip,,down,-0.6634,-0.9523,0.5
2026-07-17 13:42,2026-W29,SPY,SPY260724P00728000,0,skip,,down,-0.51,-0.512,0.0088
2026-07-17 13:42,2026-W29,IWM,IWM260821P00278000,0,skip,,vertical,-0.1264,-0.1408,0.04
2026-07-17 13:42,2026-W29,IWM,IWM260918P00265000,0,skip,,vertical,-0.0989,-0.1008,0.04
2026-07-17 13:42,2026-W29,SPCX,SPCX260814P00095000,0,TAKE,dark_pool.n_prints:HIGH & fundamentals.market_cap:HIGH & macro_context.execution_hour:LOW,vertical,-0.2255,-0.2709,0.0344
2026-07-17 13:42,2026-W29,QQQ,QQQ260724C00710000,0,skip,,up,0.4502,0.4347,0.0178
2026-07-17 13:42,2026-W29,QQQ,QQQ260717C00692000,0,skip,,up,0.9704,0.9655,0.0129
2026-07-17 13:42,2026-W29,NKE,NKE260821C00045000,0,skip,,vertical,-0.2995,-0.3213,0.9962
2026-07-17 13:42,2026-W29,SPY,SPY260720P00741000,0,skip,,down,-0.5413,-0.5462,0.0085
2026-07-17 13:42,2026-W29,VZ,VZ261218C00050000,0,skip,,down,-0.5133,-0.61,1.0
2026-07-17 13:42,2026-W29,HOOD,HOOD260717P00098000,0,skip,,up,0.3393,0.3327,0.0833
2026-07-17 13:42,2026-W29,QQQ,QQQ260717C00690000,0,skip,,up,0.9429,0.9393,0.0129
2026-07-17 13:42,2026-W29,UBER,UBER260717C00071000,0,skip,,down,-0.5349,-0.6076,0.1667
2026-07-17 13:42,2026-W29,QQQ,QQQ260717C00696000,0,skip,,up,1.3256,1.314,0.0129
2026-07-17 13:42,2026-W29,BE,BE260717P00190000,0,skip,,down,-0.6486,-0.6982,0.0289
2026-07-17 13:42,2026-W29,RSP,RSP260717C00215000,0,skip,,down,-0.64,-0.9733,0.7974
2026-07-17 13:42,2026-W29,EWY,EWY260731P00125000,0,skip,,down,-0.5487,-0.6385,0.043
2026-07-17 13:42,2026-W29,XLE,XLE260918C00062500,0,skip,,vertical,-0.1308,-0.1636,0.0686
2026-07-17 13:51,2026-W29,VXX,VXX260814C00023500,1,skip,,down,-0.6162,-1.028,0.5
2026-07-17 13:51,2026-W29,VXX,VXX260918C00022000,0,skip,,vertical,-0.2068,-0.2322,0.9881
2026-07-17 13:51,2026-W29,SPY,SPY260723P00714000,0,skip,,down,-0.5373,-0.5522,0.0089
2026-07-17 13:51,2026-W29,IWM,IWM260731P00291000,0,skip,,vertical,-0.0572,-0.0708,0.0397
2026-07-17 13:51,2026-W29,SMH,SMH260717C00550000,0,skip,,up,0.4775,0.3668,0.0169
2026-07-17 13:51,2026-W29,QQQ,QQQ260831P00590000,0,skip,,vertical,-0.1753,-0.1827,0.0162
2026-07-17 13:51,2026-W29,QQQ,QQQ260717P00687000,0,skip,,down,-0.631,-0.6349,0.0125
2026-07-17 13:51,2026-W29,WFC,WFC270319P00077500,0,skip,,vertical,-0.031,-0.038,0.4296
2026-07-17 13:51,2026-W29,XLU,XLU260918C00047500,0,skip,,vertical,-0.4568,-0.5247,0.5
2026-07-17 13:51,2026-W29,ORCL,ORCL260717C00125000,0,TAKE,dark_pool.n_prints:HIGH & fundamentals.market_cap:HIGH & macro_context.execution_hour:LOW,up,0.9333,0.9,0.0208
2026-07-17 13:51,2026-W29,MRK,MRK260724C00135000,0,skip,,down,-0.5213,-0.6489,0.3728
2026-07-17 13:51,2026-W29,XHB,XHB260717C00112000,0,skip,,down,-0.9103,-1.3782,0.5
2026-07-17 13:51,2026-W29,GME,GME260821C00019000,0,skip,,vertical,-0.1175,-0.1413,0.5
2026-07-17 14:02,2026-W29,FRMI,FRMI260814C00006500,1,skip,,down,-0.5067,-0.9567,0.25
2026-07-17 14:02,2026-W29,SPY,SPY260717C00747000,0,skip,,down,-0.5636,-0.5682,0.0091
2026-07-17 14:02,2026-W29,CRDO,CRDO260807C00260000,0,skip,,down,-0.5055,-0.6418,0.3333
2026-07-17 14:02,2026-W29,NVDA,NVDA260720C00200000,0,TAKE,dark_pool.n_prints:HIGH & fundamentals.market_cap:HIGH & macro_context.execution_hour:LOW,up,0.3825,0.37,0.012
2026-07-17 14:02,2026-W29,NVDA,NVDA260717C00205000,0,TAKE,dark_pool.n_prints:HIGH & fundamentals.market_cap:HIGH & macro_context.execution_hour:LOW,up,1.2069,1.1724,0.012
2026-07-17 14:02,2026-W29,IWM,IWM260821C00303000,0,skip,,vertical,-0.1108,-0.1176,0.0394
2026-07-17 14:02,2026-W29,SPY,SPY260717C00744000,0,skip,,up,0.3147,0.3048,0.0093
2026-07-17 14:02,2026-W29,FRMI,FRMI260828C00007500,0,skip,,vertical,-0.225,-0.3812,0.2785
2026-07-17 14:02,2026-W29,ADM,ADM260821C00092500,0,skip,,vertical,-0.064,-0.124,0.5266
2026-07-17 14:02,2026-W29,TLT,TLT261218C00087000,0,skip,,vertical,-0.0923,-0.0962,0.0275
2026-07-17 14:02,2026-W29,SOXX,SOXX260717P00495000,0,skip,,down,-0.8133,-1.1133,0.125
2026-07-17 14:02,2026-W29,NFLX,NFLX260814C00066000,0,skip,,up,0.3486,0.2843,0.1889
2026-07-17 14:02,2026-W29,MSTR,MSTR260717P00092000,0,skip,,down,-0.6203,-0.7405,0.0338
2026-07-17 14:12,2026-W29,MO,MO261218C00085000,0,skip,,vertical,-0.21,-0.395,0.4801
2026-07-17 14:12,2026-W29,SPY,SPY260731P00720000,0,skip,,vertical,0.195,0.1888,0.0082
2026-07-17 14:12,2026-W29,SPY,SPY260731P00715000,0,skip,,up,0.3005,0.2953,0.0084
2026-07-17 14:12,2026-W29,AMD,AMD260724P00387500,0,skip,,down,-0.5213,-0.609,0.0369
2026-07-17 14:12,2026-W29,QQQ,QQQ260717P00690000,0,skip,,up,0.3038,0.2785,0.0213
2026-07-17 14:12,2026-W29,SPY,SPY260731P00730000,0,skip,,up,0.3005,0.2992,0.0084
2026-07-17 14:12,2026-W29,DELL,DELL260717C00400000,0,skip,,up,0.4074,0.3354,0.0345
2026-07-17 14:12,2026-W29,DRAM,DRAM260717C00052000,0,skip,,down,-0.5667,-0.6133,0.0577
2026-07-17 14:12,2026-W29,CCL,CCL260918C00029000,0,skip,,vertical,-0.0571,-0.1143,0.1921
2026-07-17 14:12,2026-W29,NBIS,NBIS260724C00210000,0,skip,,up,0.3275,0.265,0.0259
2026-07-17 14:21,2026-W29,EWZ,EWZ260814C00036500,1,skip,,down,-0.5492,-1.1333,0.125
2026-07-17 14:21,2026-W29,EWZ,EWZ261218C00042000,0,skip,,vertical,-0.1121,-0.1638,0.1213
2026-07-17 14:21,2026-W29,AMD,AMD260717C00497500,0,skip,,down,-0.5784,-0.5919,0.0366
2026-07-17 14:21,2026-W29,HIMS,HIMS260724C00036500,0,skip,,vertical,-0.375,-0.4236,0.228
2026-07-17 14:21,2026-W29,AMD,AMD260717C00502500,0,skip,,down,-0.5992,-0.6607,0.0363
2026-07-17 14:21,2026-W29,DAR,DAR261016C00070000,0,skip,,vertical,-0.193,-0.2544,1.0
2026-07-17 14:21,2026-W29,QCOM,QCOM260821P00135000,0,skip,,vertical,-0.2007,-0.2372,0.0519
2026-07-17 14:21,2026-W29,IBIT,IBIT260821C00038000,0,skip,,vertical,0.125,0.1125,0.0432
2026-07-17 14:21,2026-W29,LITE,LITE260717C00750000,0,skip,,down,-0.5512,-0.6907,0.0667
2026-07-17 14:21,2026-W29,NOK,NOK260731P00010000,0,skip,,vertical,-0.0435,-0.0725,0.1429
2026-07-17 14:21,2026-W29,CVS,CVS260724P00106000,0,skip,,vertical,-0.0846,-0.3154,0.1282
2026-07-17 14:21,2026-W29,RSP,RSP260724P00212500,0,skip,,up,0.8727,0.6909,0.2929
2026-07-17 14:21,2026-W29,XLV,XLV260821P00160000,0,skip,,vertical,0.0634,0.0024,0.6185
2026-07-17 14:21,2026-W29,WULF,WULF260821C00022000,0,skip,,vertical,0.0952,0.081,0.111
2026-07-17 14:21,2026-W29,MSTR,MSTR260717P00094000,0,skip,,down,-0.6914,-0.72,0.033
2026-07-17 14:21,2026-W29,MSTR,MSTR260717P00095000,0,skip,,down,-0.5668,-0.587,0.033
2026-07-17 14:21,2026-W29,UTHR,UTHR260821P00520000,0,skip,,vertical,-0.3628,-0.4702,1.0
2026-07-17 14:31,2026-W29,XLE,XLE260814C00060000,1,skip,,down,-0.6054,-0.6557,0.0714
2026-07-17 14:31,2026-W29,XLE,XLE260731C00056000,0,skip,,vertical,-0.0553,-0.0723,0.0668
2026-07-17 14:31,2026-W29,SPCX,SPCX260724C00130000,0,TAKE,dark_pool.n_prints:HIGH & fundamentals.market_cap:HIGH & macro_context.execution_hour:LOW,vertical,-0.1833,-0.2111,0.0351
2026-07-17 14:31,2026-W29,AVGO,AVGO260821P00290000,0,skip,,vertical,-0.0088,-0.0636,0.068
2026-07-17 14:31,2026-W29,IWM,IWM260807P00285000,0,skip,,vertical,0.1304,0.1217,0.0388
2026-07-17 14:31,2026-W29,XLP,XLP260918C00088000,0,skip,,vertical,-0.3559,-0.4096,0.8814
2026-07-17 14:31,2026-W29,SPY,SPY260722P00720000,0,skip,,vertical,0.2195,0.2073,0.0082
2026-07-17 14:31,2026-W29,SPY,SPY260731P00718000,0,skip,,vertical,0.1485,0.1463,0.0082
2026-07-17 14:31,2026-W29,QQQ,QQQ260717P00695000,0,skip,,up,0.3674,0.3651,0.0206
2026-07-17 14:31,2026-W29,DVN,DVN260814C00044000,0,skip,,vertical,0.0,-0.0242,0.1606
2026-07-17 14:31,2026-W29,CLMT,CLMT261120C00055000,0,skip,,vertical,0.11,0.06,0.8959
2026-07-17 14:31,2026-W29,RIOT,RIOT270115C00025000,0,skip,,vertical,-0.1213,-0.1754,0.8057
2026-07-17 14:31,2026-W29,CCJ,CCJ260821P00080000,0,skip,,vertical,-0.097,-0.1121,0.25
2026-07-17 14:31,2026-W29,CRWV,CRWV260717C00071000,0,skip,,up,0.48,0.43,0.0411
2026-07-17 14:31,2026-W29,VIAV,VIAV260918P00028000,0,skip,,vertical,-0.1366,-0.1854,0.5
2026-07-17 14:41,2026-W29,DIS,DIS260814C00102000,1,skip,,vertical,-0.2546,-0.5185,0.25
2026-07-17 14:41,2026-W29,RSP,RSP260821C00215000,0,skip,,vertical,-0.28,-0.2925,0.2911
2026-07-17 14:41,2026-W29,DRAM,DRAM260724P00052000,0,skip,,vertical,0.0152,0.0095,0.0547
2026-07-17 14:41,2026-W29,DIS,DIS260724C00099000,0,skip,,vertical,-0.3136,-0.3814,0.25
2026-07-17 14:41,2026-W29,FISV,FISV260821P00050000,0,skip,,vertical,-0.0345,-0.0603,0.1429
2026-07-17 14:41,2026-W29,SPY,SPY260717P00746000,0,skip,,up,0.3469,0.3163,0.0089
2026-07-17 14:41,2026-W29,QQQ,QQQ260717C00698000,0,skip,,down,-0.6096,-0.6164,0.0204
2026-07-17 14:41,2026-W29,DRAM,DRAM260717P00052000,0,skip,,down,-0.6491,-0.7456,0.0528
2026-07-17 14:41,2026-W29,ABNB,ABNB260724P00147000,0,skip,,vertical,-0.1243,-0.2122,0.25
2026-07-17 14:41,2026-W29,SIL,SIL260918C00088000,0,skip,,vertical,-0.2,-0.3081,1.0
2026-07-17 14:41,2026-W29,RSP,RSP260821C00220000,0,skip,,vertical,-0.4276,-0.4621,0.2911
2026-07-17 14:41,2026-W29,UEC,UEC260821C00009000,0,skip,,vertical,0.1087,0.087,0.4389
2026-07-17 14:41,2026-W29,CWEN,CWEN261120P00035000,0,skip,,vertical,-0.1405,-0.1676,1.0
2026-07-17 14:41,2026-W29,TCOM,TCOM260821P00040000,0,skip,,vertical,-0.0583,-0.1625,1.0
2026-07-17 14:41,2026-W29,AMKR,AMKR260717P00060000,0,skip,,down,-0.6909,-0.8727,0.2
2026-07-17 14:41,2026-W29,NBIS,NBIS260717C00182500,0,skip,,down,-0.652,-0.684,0.026
2026-07-17 14:51,2026-W29,CPNG,CPNG260814P00016000,1,skip,,vertical,-0.2545,-0.3323,0.5
2026-07-17 14:51,2026-W29,SPY,SPY260720P00745000,0,skip,,up,0.425,0.4214,0.0082
2026-07-17 14:51,2026-W29,JPM,JPM260731P00332500,0,skip,,vertical,0.0611,-0.0437,0.135
2026-07-17 14:51,2026-W29,TE,TE280121C00010000,0,skip,,vertical,-0.0483,-0.0741,0.3333
2026-07-17 14:51,2026-W29,ITGR,ITGR260821P00085000,0,skip,,down,-0.5509,-0.8282,1.0
2026-07-17 14:51,2026-W29,CNC,CNC260807P00064000,0,skip,,vertical,-0.2879,-0.3379,0.25
2026-07-17 14:51,2026-W29,EWZ,EWZ261016C00038000,0,skip,,vertical,-0.0552,-0.069,0.1197
2026-07-17 14:51,2026-W29,CPNG,CPNG261120P00018000,0,skip,,vertical,-0.1097,-0.1177,0.5
2026-07-17 14:51,2026-W29,SNDQ,SNDQ260821C00004000,0,skip,,vertical,0.136,0.116,1.0
2026-07-17 15:01,2026-W29,OWL,OWL260814C00010000,1,skip,,down,-0.625,-0.9771,0.5
2026-07-17 15:01,2026-W29,OWL,OWL260717C00009000,0,skip,,vertical,-0.26,-0.31,0.9777
2026-07-17 15:01,2026-W29,NN,NN270115C00020000,0,skip,,vertical,-0.1045,-0.15,0.6702
2026-07-17 15:01,2026-W29,QQQ,QQQ260717P00697000,0,skip,,down,-0.7313,-0.7364,0.0187
2026-07-17 15:01,2026-W29,OKLO,OKLO261120P00030000,0,skip,,vertical,-0.0667,-0.097,0.3035
2026-07-17 15:01,2026-W29,SPY,SPY260724P00715000,0,skip,,vertical,0.0133,0.0067,0.0081
2026-07-17 15:01,2026-W29,SNDK,SNDK260717P01300000,0,skip,,down,-0.6947,-0.7474,0.0206
2026-07-17 15:01,2026-W29,AAPL,AAPL260717P00332500,0,TAKE,dark_pool.n_prints:HIGH & fundamentals.market_cap:HIGH & macro_context.execution_hour:LOW,down,-0.5071,-0.5286,0.0286
2026-07-17 15:01,2026-W29,PLTR,PLTR260724P00132000,0,skip,,vertical,-0.0872,-0.1,0.0213
2026-07-17 15:01,2026-W29,DELL,DELL260731P00310000,0,skip,,vertical,-0.2323,-0.2935,0.0333
2026-07-17 15:01,2026-W29,FCX,FCX260717P00061000,0,skip,,down,-0.5354,-0.6523,0.25
2026-07-17 15:01,2026-W29,CVX,CVX260724P00185000,0,skip,,vertical,-0.3147,-0.3785,0.1897
2026-07-17 15:01,2026-W29,FSM,FSM280121C00015000,0,skip,,vertical,-0.144,-0.224,1.0
2026-07-17 15:01,2026-W29,EEM,EEM260717P00065000,0,skip,,vertical,-0.245,-0.2475,0.4005
2026-07-17 15:01,2026-W29,ETHA,ETHA270617C00030000,0,skip,,vertical,-0.1452,-0.2661,0.1001
2026-07-17 15:01,2026-W29,TQQQ,TQQQ261218P00030000,0,skip,,vertical,-0.1446,-0.1837,0.0806
2026-07-17 15:01,2026-W29,AIG,AIG260821C00082500,0,skip,,vertical,-0.015,-0.0275,0.4727
2026-07-17 15:12,2026-W29,HL,HL260814C00015000,1,skip,,vertical,-0.2975,-0.3557,0.5
2026-07-17 15:12,2026-W29,SPCX,SPCX260731P00110000,0,TAKE,dark_pool.n_prints:HIGH & fundamentals.market_cap:HIGH & macro_context.execution_hour:LOW,vertical,-0.151,-0.1816,0.0351
2026-07-17 15:12,2026-W29,SPCX,SPCX260717P00126000,0,TAKE,dark_pool.n_prints:HIGH & fundamentals.market_cap:HIGH & macro_context.execution_hour:LOW,down,-0.6138,-0.6397,0.0354
2026-07-17 15:12,2026-W29,QQQ,QQQ260717C00695000,0,skip,,up,1.3093,1.3008,0.0184
2026-07-17 15:12,2026-W29,EQX,EQX261016C00010000,0,skip,,vertical,-0.0429,-0.0786,1.0
2026-07-17 15:12,2026-W29,MRK,MRK260821C00145000,0,skip,,down,-0.536,-0.596,0.5
2026-07-17 15:12,2026-W29,COP,COP260724C00116000,0,skip,,vertical,0.1282,0.0256,0.2
2026-07-17 15:12,2026-W29,HL,HL280121C00022000,0,skip,,vertical,-0.0531,-0.0844,0.5
2026-07-17 15:12,2026-W29,RGTI,RGTI260918C00015000,0,skip,,vertical,0.0449,0.0337,0.5
2026-07-17 15:12,2026-W29,AG,AG280121P00010000,0,skip,,vertical,-0.0409,-0.0556,0.279
2026-07-17 15:12,2026-W29,FIG,FIG260724C00028500,0,skip,,down,-0.5833,-0.7396,0.25
2026-07-17 15:12,2026-W29,XLK,XLK260724C00179000,0,skip,,up,0.3636,0.3068,0.2579
2026-07-17 15:21,2026-W29,GLXY,GLXY260814P00020000,1,skip,,down,-0.515,-0.6209,0.5
2026-07-17 15:21,2026-W29,GLXY,GLXY260821P00022500,0,skip,,vertical,-0.1433,-0.1582,0.9041
2026-07-17 15:21,2026-W29,TXN,TXN261016C00450000,0,skip,,vertical,-0.3241,-0.4684,0.0769
2026-07-17 15:21,2026-W29,AKAM,AKAM260724P00119000,0,skip,,vertical,-0.097,-0.1651,0.4174
2026-07-17 15:21,2026-W29,UCO,UCO260717C00040000,0,skip,,up,0.33,0.155,0.5473
2026-07-17 15:21,2026-W29,KTOS,KTOS261120P00035000,0,skip,,vertical,-0.09,-0.115,0.3333
2026-07-17 15:21,2026-W29,DVN,DVN260731P00044000,0,skip,,vertical,-0.1419,-0.1622,0.1535
2026-07-17 15:21,2026-W29,UBER,UBER261120P00060000,0,skip,,vertical,-0.0725,-0.1232,0.1497
2026-07-17 15:21,2026-W29,MO,MO260731C00077000,0,skip,,vertical,-0.1182,-0.1591,0.3515
2026-07-17 15:21,2026-W29,CAT,CAT260717P00865000,0,skip,,down,-0.741,-0.9869,0.1429
2026-07-17 15:21,2026-W29,XLE,XLE260821C00055000,0,skip,,vertical,0.0,-0.0139,0.0653
2026-07-17 15:21,2026-W29,EW,EW261120C00097500,0,skip,,down,-0.6758,-0.7515,1.0
2026-07-17 15:21,2026-W29,TJX,TJX260724C00155000,0,skip,,vertical,-0.388,-0.468,1.0
2026-07-17 15:21,2026-W29,AR,AR260821C00034000,0,skip,,vertical,-0.0774,-0.1097,1.0
2026-07-17 15:21,2026-W29,AIG,AIG260724C00080000,0,skip,,vertical,-0.1241,-0.1586,0.435
2026-07-17 15:21,2026-W29,GLD,GLD260821C00390000,0,skip,,vertical,-0.0063,-0.0297,0.0396
2026-07-17 15:21,2026-W29,FXI,FXI260821P00035000,0,skip,,vertical,-0.2143,-0.2649,0.3515
2026-07-17 15:21,2026-W29,DKNG,DKNG260918C00025000,0,skip,,vertical,0.1659,0.1635,0.2599
2026-07-17 15:32,2026-W29,UEC,UEC260814C00009500,1,skip,,vertical,-0.2717,-0.4045,0.3333
2026-07-17 15:32,2026-W29,PG,PG260918C00160000,0,skip,,vertical,-0.2492,-0.3197,1.0
2026-07-17 15:32,2026-W29,QQQ,QQQ260717C00694000,0,skip,,up,1.1081,1.098,0.0176
2026-07-17 15:32,2026-W29,GGAL,GGAL260821P00040000,0,skip,,down,-0.8604,-1.2943,1.0
2026-07-17 15:32,2026-W29,QQQ,QQQ260717P00692000,0,skip,,down,-0.7624,-0.7723,0.0176
2026-07-17 15:32,2026-W29,XENE,XENE260821C00080000,0,skip,,vertical,-0.4217,-0.5739,1.0
2026-07-17 15:32,2026-W29,UEC,UEC261120C00009000,0,skip,,vertical,0.0629,0.0514,0.3333
2026-07-17 15:32,2026-W29,ADBE,ADBE260717C00235000,0,skip,,up,0.7778,0.6026,0.1268
2026-07-17 15:32,2026-W29,SOFI,SOFI260821C00019000,0,skip,,vertical,0.1351,0.1216,0.1086
2026-07-17 15:32,2026-W29,UNH,UNH260717P00430000,0,skip,,down,-0.5308,-0.5569,0.0821
2026-07-17 15:32,2026-W29,TLT,TLT260729P00084500,0,skip,,vertical,0.0769,0.0641,0.0269
2026-07-17 15:32,2026-W29,HBM,HBM260821C00025000,0,skip,,down,-0.55,-0.675,1.0
2026-07-17 15:32,2026-W29,COHX,COHX260821C00040000,0,skip,,vertical,-0.1517,-0.2379,0.6292
2026-07-17 15:32,2026-W29,WDAY,WDAY260731C00157500,0,skip,,vertical,0.0755,0.0189,0.25
2026-07-17 15:42,2026-W29,XLV,XLV260814C00169000,1,skip,,down,-0.8479,-1.1567,0.3333
2026-07-17 15:42,2026-W29,QCOM,QCOM260821P00120000,0,skip,,vertical,-0.1754,-0.2412,0.0494
2026-07-17 15:42,2026-W29,AMD,AMD260717P00487500,0,skip,,down,-0.6831,-0.7292,0.0345
2026-07-17 15:42,2026-W29,META,META260717C00635000,0,skip,,up,0.3128,0.2923,0.0188
2026-07-17 15:42,2026-W29,SPY,SPY260720P00746000,0,skip,,up,0.4048,0.4014,0.0082
2026-07-17 15:42,2026-W29,DRAM,DRAM260717P00056000,0,skip,,down,-0.52,-0.5709,0.051
2026-07-17 15:42,2026-W29,SNDK,SNDK260717P01355000,0,skip,,down,-0.8175,-0.9612,0.0187
2026-07-17 15:42,2026-W29,SNXX,SNXX260717P00015000,0,skip,,down,-0.7833,-0.9083,0.3333
2026-07-17 15:42,2026-W29,XLV,XLV260821C00170000,0,skip,,vertical,-0.3736,-0.467,0.4983
2026-07-17 15:42,2026-W29,IREN,IREN260918C00060000,0,skip,,vertical,0.034,0.0136,0.0362
2026-07-17 15:42,2026-W29,ASTS,ASTS260724C00060000,0,skip,,up,0.3368,0.3246,0.0667
